   323 -0.088700 0.075700 0.041200 -0.365309 -0.930688 0.019190 0.342418 -0.115179 0.932461 -0.865621 0.347207 0.360760 -0.008184
   321 -0.088700 0.075700 0.041200 -0.342418 0.115179 -0.932461 -0.365309 -0.930688 0.019190 -0.865621 0.347207 0.360760 1.014191
   333 -0.070200 0.075800 0.070700 -0.589817 0.226863 -0.775016 -0.386313 -0.922054 0.024042 -0.709152 0.313580 0.631483 -0.003312
   332 -0.070200 0.075800 0.070700 -0.386313 -0.922054 0.024042 0.589817 -0.226863 0.775016 -0.709152 0.313580 0.631483 -0.006237
   331 -0.070200 0.075800 0.070700 -0.589817 0.226863 -0.775016 -0.386313 -0.922054 0.024042 -0.709152 0.313580 0.631483 1.009782
   343 -0.100300 0.065900 0.008100 -0.063948 0.024139 -0.997661 -0.292955 -0.956116 -0.004363 -0.953985 0.291991 0.068213 -0.001065
   342 -0.100300 0.065900 0.008100 -0.292955 -0.956116 -0.004363 0.063948 -0.024139 0.997661 -0.953985 0.291991 0.068213 -0.004620
   341 -0.100300 0.065900 0.008100 -0.063948 0.024139 -0.997661 -0.292955 -0.956116 -0.004363 -0.953985 0.291991 0.068213 1.010921
   413 -0.080800 0.041300 0.072000 -0.638380 0.048320 -0.768203 -0.137516 -0.989132 0.052040 -0.757339 0.138862 0.638087 -0.001547
   412 -0.080800 0.041300 0.072000 -0.137516 -0.989132 0.052040 0.638380 -0.048320 0.768203 -0.757339 0.138862 0.638087 -0.003087
   411 -0.080800 0.041300 0.072000 -0.638380 0.048320 -0.768203 -0.137516 -0.989132 0.052040 -0.757339 0.138862 0.638087 1.006974
   422 -0.052600 0.040600 0.095200 -0.876246 -0.019297 -0.481478 -0.056861 -0.988080 0.143052 -0.478499 0.152726 0.864704 -0.003359
   423 -0.052600 0.040600 0.095200 -0.056861 -0.988080 0.143052 0.876246 0.019297 0.481478 -0.478499 0.152726 0.864704 -0.004876
   421 -0.052600 0.040600 0.095200 -0.876246 -0.019297 -0.481478 -0.056861 -0.988080 0.143052 -0.478499 0.152726 0.864704 1.006307
   432 -0.053700 0.005900 0.096900 -0.871963 -0.017888 -0.489245 0.028017 -0.999516 -0.013554 -0.488767 -0.025526 0.872041 0.000592
   433 -0.053700 0.005900 0.096900 0.028017 -0.999516 -0.013554 0.871963 0.017888 0.489245 -0.488767 -0.025526 0.872041 -0.006773
   431 -0.053700 0.005900 0.096900 -0.871963 -0.017888 -0.489245 0.028017 -0.999516 -0.013554 -0.488767 -0.025526 0.872041 1.000013
   443 -0.082900 0.006200 0.072800 -0.645476 0.002239 -0.763777 0.041733 -0.998400 -0.038158 -0.762640 -0.056505 0.644350 -0.003497
   442 -0.082900 0.006200 0.072800 0.041733 -0.998400 -0.038158 0.645476 -0.002239 0.763777 -0.762640 -0.056505 0.644350 -0.006203
   441 -0.082900 0.006200 0.072800 -0.645476 0.002239 -0.763777 0.041733 -0.998400 -0.038158 -0.762640 -0.056505 0.644350 1.006159
   513 -0.063700 0.125400 0.013600 0.006397 0.233100 -0.972432 -0.790267 -0.594678 -0.147767 -0.612728 0.769427 0.180407 -0.003998
   512 -0.063700 0.125400 0.013600 -0.790267 -0.594678 -0.147767 -0.006397 -0.233100 0.972432 -0.612728 0.769427 0.180407 -0.002566
   511 -0.063700 0.125400 0.013600 0.006397 0.233100 -0.972432 -0.790267 -0.594678 -0.147767 -0.612728 0.769427 0.180407 1.003427
   523 -0.033200 0.139700 0.017400 0.008257 0.226309 -0.974021 -0.958198 -0.276788 -0.072418 -0.285986 0.933903 0.214563 -0.003235
   522 -0.033200 0.139700 0.017400 -0.958198 -0.276788 -0.072418 -0.008257 -0.226309 0.974021 -0.285986 0.933903 0.214563 -0.003838
   521 -0.033200 0.139700 0.017400 0.008257 0.226309 -0.974021 -0.958198 -0.276788 -0.072418 -0.285986 0.933903 0.214563 0.993966
   532 -0.033700 0.127400 0.048500 -0.052331 0.470186 -0.881014 -0.961115 -0.263239 -0.083447 -0.271153 0.842389 0.465679 -0.003816
   533 -0.033700 0.127400 0.048500 -0.961115 -0.263239 -0.083447 0.052331 -0.470186 0.881014 -0.271153 0.842389 0.465679 -0.003626
   531 -0.033700 0.127400 0.048500 -0.052331 0.470186 -0.881014 -0.961115 -0.263239 -0.083447 -0.271153 0.842389 0.465679 0.999430
   542 -0.067200 0.108900 0.044300 -0.168426 0.375280 -0.911481 -0.711068 -0.686659 -0.151270 -0.682645 0.622647 0.382501 -0.003101
   543 -0.067200 0.108900 0.044300 -0.711068 -0.686659 -0.151270 0.168426 -0.375280 0.911481 -0.682645 0.622647 0.382501 -0.004699
   541 -0.067200 0.108900 0.044300 -0.168426 0.375280 -0.911481 -0.711068 -0.686659 -0.151270 -0.682645 0.622647 0.382501 1.006377
   613 -0.035800 0.104800 0.075000 -0.009453 0.770705 -0.637122 -0.956558 -0.192617 -0.218851 -0.291391 0.607375 0.739045 -0.000717
   612 -0.035800 0.104800 0.075000 -0.956558 -0.192617 -0.218851 0.009453 -0.770705 0.637122 -0.291391 0.607375 0.739045 -0.001258
   611 -0.035800 0.104800 0.075000 -0.009453 0.770705 -0.637122 -0.956558 -0.192617 -0.218851 -0.291391 0.607375 0.739045 1.004782
   622 0.000100 0.077500 0.096700 0.000165 0.914440 -0.404722 -0.999965 0.003619 0.007552 0.008370 0.404706 0.914408 -0.006125
